initialLabel,binaryInitialLabel,title,url,numTrueVotes,numFalseVotes,totalVotes,maxVotes,interraterPercentAgreement,agreementWithLabel,votersLabel,voterLabelWasAccurate,averageInterraterPercentAgreement,averageAgreementWithLabel,percentOfAgreeingDecisions
TRUE,1,SBA watchdog report reveals â€˜pervasiveâ€™ fraud in coronavirus disaster loan program,https://www.washingtonpost.com/business/2020/07/28/scathing-sba-watchdog-report-details-pervasive-fraud-coronavirus-disaster-loan-program/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,The covid-19 crisis exposes the limits of a reality-TV presidency,https://www.washingtonpost.com/opinions/the-covid-19-crisis-exposes-the-limits-of-a-reality-tv-presidency/2020/07/30/0ebaffb4-d29b-11ea-8c55-61e7fa5e82ab_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,How we know the pandemic will get worse,https://www.washingtonpost.com/politics/2020/07/22/how-we-know-pandemic-will-get-worse/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Hurricane Douglas is poised to hit Hawaii this weekend after its peak at Category 4 strength,https://www.washingtonpost.com/weather/2020/07/24/hurricane-douglas-hawaii/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"CDC now recommends coronavirus-positive people isolate for 10 days, not 14 days",https://www.washingtonpost.com/health/2020/07/21/how-long-should-you-isolate-if-you-test-positive-coronavirus-new-cdc-guidance-says-10-days-not-14/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Tropical Storm Isaias blasts Puerto Rico, may affect eastern Lower 48 states next week",https://www.washingtonpost.com/weather/2020/07/30/isaias-florida-east-coast/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Trump urges people who have recovered from covid-19 to donate plasma,https://www.washingtonpost.com/health/2020/07/30/trump-urges-people-who-have-recovered-covid-19-donate-plasma/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,The coronavirus is exacerbating a crisis on social media. Human rights activists could pay the price.,https://www.washingtonpost.com/world/2020/07/23/coronavirus-is-exacerbating-crisis-social-media-human-rights-activists-could-pay-price/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Chris Wallace is uniquely qualified to interview Trump â€” and uniquely independent at Fox News - The Washington Post,https://www.washingtonpost.com/lifestyle/media/chris-wallace-is-uniquely-qualified-to-interview-trump--and-uniquely-independent-at-fox-news/2020/07/23/3b1d016e-cc2f-11ea-b0e3-d55bda07d66a_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Republicans squabble over whether to let the economy burn,https://www.washingtonpost.com/opinions/2020/07/23/republicans-squabble-over-whether-let-economy-burn/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Novavax executives stand to collect millions even if covid-19 vaccine doesnâ€™t work,https://www.washingtonpost.com/business/2020/07/22/novavax-stock-options-coronavirus-vaccine/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,"Coronavirus recession could accelerate gentrification in Los Angelesâ€™s Chinatown, Boyle Heights and South L.A.",https://www.washingtonpost.com/business/2020/07/31/ethnic-enclaves-gentrification-coronavirus/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Hogan says he tried to expand access to voting. Instead, he sparked a revolt.",https://www.washingtonpost.com/local/md-politics/hogan-voting-plan-backlash/2020/07/31/0628b7ee-d271-11ea-9038-af089b63ac21_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Biden says Trump is Americaâ€™s first â€˜racistâ€™ president,https://www.washingtonpost.com/politics/biden-says-trump-is-americas-first-racist-president/2020/07/22/867017e8-cc4b-11ea-bc6a-6841b28d9093_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,North Korea locks down border city as first possible covid-19 case announced,https://www.washingtonpost.com/world/asia_pacific/north-korea-locks-down-border-city-as-first-possible-covid-19-case-announced/2020/07/26/8378cc76-cf14-11ea-99b0-8426e26d203b_story.html,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Chinaâ€™s covid-19 stimulus plan isnâ€™t as green as it looks,https://www.washingtonpost.com/politics/2020/08/03/chinas-covid-19-stimulus-plan-isnt-green-it-looks/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Washington tight end Logan Thomas placed in coronavirus protocol,https://www.washingtonpost.com/sports/2020/07/29/washington-tight-end-logan-thomas-placed-coronavirus-protocol/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,The White Houseâ€™s arguments against Trump wearing a mask are severely flawed,https://www.washingtonpost.com/politics/2020/07/22/white-houses-arguments-against-trump-wearing-mask-are-severely-flawed/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Hereâ€™s a year in U.S. history as disruptive as 2020,https://www.washingtonpost.com/opinions/heres-a-year-in-us-history-as-disruptive-as-2020/2020/07/23/291276c4-ccf8-11ea-b0e3-d55bda07d66a_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,MLS close to finalizing plans to resume season in home markets,https://www.washingtonpost.com/sports/2020/08/03/mls-close-finalizing-plans-resume-season-home-markets/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Trump expected to sign drug pricing executive orders on Friday, angering pharma",https://www.washingtonpost.com/politics/2020/07/24/trump-expected-sign-drug-pricing-executive-orders-friday-angering-pharma/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,"Rep. Louie Gohmert, GOP mask skeptic who tested positive for virus, says heâ€™ll take hydroxychloroquine - The Washington Post",https://www.washingtonpost.com/nation/2020/07/30/louie-gohmert-covid-hydroxychloroquine/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"In Portland, ""Caesar the no drama llama"" brings a calm demeanor to many protests, beloved by activists and police alike.",https://www.washingtonpost.com/lifestyle/2020/08/05/therapy-llama-caesar-no-drama-llama-diffuses-tension-protests/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Three presidents embrace the struggle for rights. Trump suggests postponing the election.,https://www.washingtonpost.com/politics/three-presidents-embrace-the-struggle-for-rights-trump-suggests-postponing-the-election/2020/07/30/2ed52b02-d279-11ea-8c55-61e7fa5e82ab_story.html,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Hong Kong was a pandemic poster child. Now it's a cautionary tale.,https://www.washingtonpost.com/world/asia_pacific/hong-kong-was-a-pandemic-poster-child-now-its-a-cautionary-tale/2020/07/28/c6ccbd72-cfe4-11ea-826b-cc394d824e35_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,She taught kids face-to-face this summer. Now this educator says school reopening plans ignore reality.,https://www.washingtonpost.com/education/2020/07/27/she-taught-kids-face-to-face-this-summer-now-this-educator-says-school-reopening-plans-ignore-reality/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Virus keeps spreading as schools begin to open, frightening parents and alarming public health officials",https://www.washingtonpost.com/politics/virus-keeps-spreading-as-schools-begin-to-open-frightening-parents-and-alarming-public-health-officials/2020/08/06/7ef4f362-d80d-11ea-930e-d88518c57dcc_story.html,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Every sport has a coronavirus plan. MLBâ€™s lasted four days. - The Washington Post,https://www.washingtonpost.com/sports/2020/07/27/every-sport-has-coronavirus-plan-mlbs-lasted-four-days/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Facebookâ€™s fact checkers have ruled claims in Trump ads are false â€” but no one is telling Facebookâ€™s users,https://www.washingtonpost.com/technology/2020/08/05/trump-facebook-ads-false/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"With virus flip-flops, Hong Kongers ponder whether their leaders are out to lunch",https://www.washingtonpost.com/world/asia_pacific/with-virus-rule-flip-flops-hong-kongers-ponder-if-their-leaders-are-out-to-lunch/2020/07/30/981bab7a-d168-11ea-826b-cc394d824e35_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Boris Johnson says 'I was too fat' as he launches anti-obesity campaign,https://www.washingtonpost.com/world/europe/boris-johnson-obesity-coronavirus/2020/07/27/d5d0221c-cff0-11ea-826b-cc394d824e35_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Trump-era primaries in Kansas, Tennessee trigger GOP family feuds over who would deliver more for president",https://www.washingtonpost.com/politics/trump-era-primaries-in-kansas-tennessee-trigger-gop-family-feuds-over-who-would-deliver-more-for-president/2020/08/02/a67a319a-d349-11ea-8c55-61e7fa5e82ab_story.html,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Thereâ€™s no national testing strategy for coronavirus. These states banded together to make one. - The Washington Post,https://www.washingtonpost.com/coronavirus/coronavirus-state-testing-compact/2020/08/04/8b73bed8-d66f-11ea-9c3b-dfc394c03988_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,The number of lives Trump claims he has saved from covid-19 has swelled as the death toll has grown,https://www.washingtonpost.com/politics/2020/07/29/number-lives-trump-claims-he-has-saved-covid-19-has-swelled-death-toll-has-grown/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"In coastal Maine, the perfect pace for self-quarantining...",http://www.washingtonpost.com/lifestyle/travel/in-coastal-maine-the-perfect-pace-for-self-quarantining/2020/07/30/6fb350f6-cc41-11ea-bc6a-6841b28d9093_story.html,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Teachers returned to a Georgia school district last week. 260 employees have already gone home to quarantine. - The Washington Post,https://www.washingtonpost.com/nation/2020/08/04/school-outbreaks-reopening-georgia/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Judge refuses to block Northam's COVID-19 executive orders,https://apnews.com/551fc2afb484eb75f60340709c352f53,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,â€˜Itâ€™s clear we need the helpâ€™: Fast-dwindling federal aid pits Florida governments against each other - The Washington Post,https://www.washingtonpost.com/business/2020/08/05/florida-coronavirus-aid-congress/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Royals put Junis on IL; RHP missed time because of COVID-19,https://apnews.com/61ad478d885b34cef3818e6ac04ee054,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,The Trailer: A Republican fight in Kansas,https://www.washingtonpost.com/politics/2020/07/30/trailer-republican-fight-kansas/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Sally Yates blows up Republican conspiracies and falsehoods,https://www.washingtonpost.com/opinions/2020/08/06/truth-telling-sally-yates-testifies-about-flynn-russia-barr/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,The small Pacific islands at the center of a big power play,https://www.washingtonpost.com/world/asia_pacific/china-taiwan-dispute-and-coronavirus-aid-fuel-hostilities-in-solomon-islands/2020/07/29/500a7fd8-cccb-11ea-99b0-8426e26d203b_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Asian shares mixed as investors eye EU meeting on pandemic,https://apnews.com/14b2b9724f658e918ecce3803e892cdf,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Thousands in Berlin protest coronavirus restrictions in 'Freedom Day' march as cases continue to rise,https://www.washingtonpost.com/world/2020/08/01/thousands-berlin-protest-coronavirus-restrictions-freedom-day-march-cases-continue-rise/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Missouri shows us a lot about health care,https://www.washingtonpost.com/opinions/missouri-shows-us-a-lot-about-health-care/2020/08/05/e648cbbc-d757-11ea-aff6-220dd3a14741_story.html,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Top U.S. border official blames migrants for ignoring health guidelines after arrests jump 24 percent,https://www.washingtonpost.com/immigration/migrants-border-crossings-increase/2020/08/06/b23e1c3c-d81a-11ea-b9b2-1ea733b97910_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,He's back: Trump to re-up virus briefings amid lagging polls,https://apnews.com/57bda0689a8f1d88cc3c532e76251c2d,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Advice from a woman who survived 1918 flu, cancer and covid-19!",https://www.washingtonpost.com/lifestyle/2020/08/03/covid-spanish-flu-gerri-schappals/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Trump actually doesnâ€™t appear to understand how bad the pandemic is,https://www.washingtonpost.com/politics/2020/08/04/trump-actually-doesnt-appear-understand-how-bad-pandemic-is/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Why Trump keeps pretending to be a dictator,https://www.washingtonpost.com/opinions/2020/08/04/why-trump-keeps-pretending-be-dictator/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,The coronavirus pandemic can destroy relationships,https://www.washingtonpost.com/health/stress-from-the-pandemic-can-destroy-relationships-with-friends--even-families/2020/08/07/d95216f4-d665-11ea-aff6-220dd3a14741_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"With stadiums, theaters closed, Coke 2Q revenue plunges 28%",https://apnews.com/1c46085c336507261212637dc3f84671,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Trump is calling for another eviction moratorium. Landlords are pushing back. - The Washington Post,https://www.washingtonpost.com/business/2020/08/06/trump-eviction-moratorium/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,GOP leaders head to White House as virus crisis deepens,https://apnews.com/6473b24ef216df91485a7100a8c57123,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Another left-wing Democratic primary win surprises the incumbent but not activists,https://www.washingtonpost.com/politics/left-democrats-primary-wins/2020/08/05/aa4abf2c-d733-11ea-9c3b-dfc394c03988_story.html,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Taiwan and U.S. to hold highest-level contact since 1979 as China tensions grow,https://www.washingtonpost.com/world/asia_pacific/taiwan-and-us-to-hold-highest-level-contact-since-1979-as-china-tensions-grow/2020/08/04/63d84cb4-d6be-11ea-a788-2ce86ce81129_story.html,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Asian shares fall as investors eye EU meeting on pandemic,https://apnews.com/586aaacd4145f7b7288063ca6d9aab55,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Florida recording more coronavirus deaths than any state,https://apnews.com/c7c27cfa1bc789bdcf352212cd3ec628,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Coronavirus surprise: Remittances to Mexico rise during pandemic,https://www.washingtonpost.com/world/the_americas/coronavirus-remittance-mexico-guatemala-salvador-honduras/2020/08/05/5a1bcdbe-d5be-11ea-930e-d88518c57dcc_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,House candidate selling anti-China face masks. Asian Americans say they incite racism...,http://www.washingtonpost.com/local/virginia-politics/freitas-china-covid-masks/2020/08/06/08dc071c-d81f-11ea-930e-d88518c57dcc_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Vegas casino unions drop MGM from coronavirus safety lawsuit,https://apnews.com/93fcc22cffcbf4ae2a122e8ae053f10a,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Belarusâ€™s president looks for his sixth election victory on Sunday. He has a well-used playbook to win.,https://www.washingtonpost.com/politics/2020/08/08/belarus-president-is-looking-his-sixth-election-victory-he-has-well-used-playbook-win-aug-9/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Hawaii mayor: State will not be ready to reopen by Sept. 1,https://apnews.com/32d17a14b63ee421cbb70eb37b3477fd,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,The six political states of Michigan,https://www.washingtonpost.com/politics/2020/08/08/six-political-states-michigan/,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Alaska fishing boat with 85 infected crew headed to Seward,https://apnews.com/92780c72c37f3bd31dd7eb2b76280c13,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Covid-19 is one of Wikipediaâ€™s biggest challenges ever. Hereâ€™s how the site is handling it.,https://www.washingtonpost.com/technology/2020/08/07/wikipedia-covid-coronavirus/,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,"With WeChat sanctions, Trump strikes at China's heart",https://www.washingtonpost.com/world/asia_pacific/wechat-tiktok-sanctions-trump-china/2020/08/07/592052e4-d853-11ea-a788-2ce86ce81129_story.html,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Dahl's health, wife's pregnancy gave him pause before season",https://apnews.com/c1644dc0d36af9707778434f24ca7c8c,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,North Korean leader berates officials over hospital project,https://apnews.com/7358d2d9bd8883945256bcb7b105a555,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,"The Latest: 37,000 new cases in India as more testing urged",https://apnews.com/14248e2b887a176b4d8035c0ff058689,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"South Africa sees 'huge discrepancy' in virus, total deaths",https://apnews.com/84b3c2fe22e780020a9d02b8bbd25cd0,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"If college football is played, will bowls be salvaged, too?",https://apnews.com/cab95bb4e98357cf600b11d224f4345f,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Cessa rejoins Yankees after recovering from coronavirus,https://apnews.com/86d84df6f810ed438e4082835e75537a,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,WHO warns new Ebola outbreak in Congo faces funding gap,https://apnews.com/aa86dcf1a792f131956191dd2934d3e8,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,LA's U.S. Bank Tower sold to World Trade Center developer,https://apnews.com/c0d42745e55dafca737bc29b61380f34,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,AP FACT CHECK: A more measured Trump doesn't mean accurate,https://apnews.com/3d14e7aaba781a885d9ffeb236b50c53,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Coach pressed into backup goalkeeper duty for Thorns,https://apnews.com/f6dad300a3d300d05f841687fad8ea81,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Incarcerated people look to Senate to cap prison phone rates,https://apnews.com/b36f561ae4f6a698ff85543281285063,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,AP Interview: Full English stadiums 'difficult' for a year,https://apnews.com/a966b40269d334c016f657c812628ba8,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,"Mnuchin: Virus aid package soon, $1,200 checks by August",https://apnews.com/77fb2de39e69ae6e4d233ac666fce346,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Silent spread of virus keeps scientists grasping for clues,https://apnews.com/0843b040509761f475d9d0e6a22f95f6,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Utah sees virus surge -- but not in county with mask order,https://apnews.com/6b3b60e9068a1932c859808d3cdd775a,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Judge declines to order release of detained migrant families,https://apnews.com/7950caf56c4d47abf6be34f553556e32,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Yanks, Nats kneel in Black Lives Matter salute; Fauci's toss",https://apnews.com/6918b4b7a74d9508f06bfe74051935a1,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Swiss soccer league takes congested season to last-day drama,https://apnews.com/f6663a97b8faaf14324002bec78003a6,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"The Latest: Australian state reports 357 new cases, 5 deaths",https://apnews.com/99f05f8ff62f315085f6115645e46b96,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Mariners sign Shaw, place Murphy on IL ahead of opener",https://apnews.com/86acd5ca16ab2babc9d231654a700010,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Pelicans eye playoff push with or without Zion,https://apnews.com/61b4fab27680bb814b539dd4e9424bb0,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Vikings get entire 15-player draft class under contract,https://apnews.com/cc296fcd4533b07122cf9932389ce1b5,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Pacers playoff hopes could hinge on Oladipo's decision,https://apnews.com/254d00cfe24e527629764142795a80d3,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Virginia residents worry for Black community's future,https://apnews.com/befc391aac4c41872588f9641898821e,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"As Virginia colleges prep to open some parents, staff worry",https://apnews.com/10a367493dddd3dfde60ceeafb7f65d2,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,2020's first hurricane roars ashore in virus-hit Texas...,https://apnews.com/a5c642c37e9f9970c3f2184858f5a5a2,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,The Latest: Virus infects Cambodians who went on UN mission,https://apnews.com/58538e5632dfe7c2f802d39bb551209b,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Lawyers: Cooper didn't need group's consent for virus orders,https://apnews.com/84a6373c9765b6296ef78540649b463e,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,"Report: 2,866 COVID claims, 48 deaths among federal workers",https://apnews.com/db6c630872db53631d5ea7fe733fa8b1,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Despite COVID crisis, Congress seeks to do its day job",https://apnews.com/d89126d90c485321b6fdb5b73ada9fd5,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Ryanair expects air travel to be depressed for 2-3 years,https://apnews.com/14f7eec634a53be9cae925c2900a9602,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Baseball fans in South Korea back in stands amid COVID-19,https://apnews.com/fa18ebf115f95812c89ca496f450ad2b,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,The Latest: China reports 46 new cases on opposite ends,https://apnews.com/880c9137d515fdf7e0b3e81818319f1c,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,GOP senators offer dueling endorsements on TN campaign trail,https://apnews.com/a746eb1a14253bb6cbeb01e529934bdb,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Pregnant women at risk of death in Kenya's COVID-19 curfew,https://apnews.com/2e1a7d8b8401e4c06df52085994cf4ba,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"LEADING OFF: Dominant pitching, Buffalo in big leagues",https://apnews.com/63b4cf0106c6923815c3fff854787c11,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Hamlin holds off Keselowski for fifth Cup victory of season,https://apnews.com/d9653b46df4be7b7b0442ff5663fc1e5,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Despite judge's order, migrant kids remain in ICE custody",https://apnews.com/78f694df24f9c2a453bafee2a2065524,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Walgreens CEO Pessina to step down, become executive chair",https://apnews.com/4ccb9f9e6df0549fbc9a92e5e5a33c4b,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Asia Today: South Korea to let fans watch sports live again,https://apnews.com/89ec5e6f60d1db0d6100ec32ff2f2604,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Can you get the coronavirus twice?,https://apnews.com/1750f635cc513724ff4fde65443c67d6,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Reopened Nevada casinos report winnings down 45.5% in June,https://apnews.com/14cbd1dabc21ec2e0492ab2f3785fae3,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Titans put top draft pick Wilson on COVID-19/reserve list,https://apnews.com/6eb20e07673e1ed3313978a0fc20e4db,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Baldwin dodges questions on VP pick, Russian interference",https://apnews.com/cb79886f858cb268a9e3f346a53aaf0e,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Cruz homers twice and Twins beat White Sox 14-2,https://apnews.com/fa4cd40f1d2e653e643047b3dd8c82d5,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Virus testing turnaround times reveal wide disparity,https://apnews.com/4510d7cf7c77e10b38e1fcd94462de22,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,US wonâ€™t expel migrant children detained in Texas hotel,https://apnews.com/bd692262aac3d829ae2b8677dd08d9db,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,Sinclair says it won't air Fauci conspiracy theory segment,https://apnews.com/36c9e59603c007df13702c0dc4095c7d,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,"Plush toys, jewelry, dance lessons â€” Broadway's side hustles",https://apnews.com/d6319d11c0030886842a1cbfea73a876,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Torres Small releases new ad touting COVID-19 relief aid,https://apnews.com/cfb06fbcda8d1710a34be426b1431b8d,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Australian Open golf postponed indefinitely due to COVID-19,https://apnews.com/1816444c29fe28ffcb269021939051d0,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"Tenor Bocelli, who had COVID, says lockdown humiliated him",https://apnews.com/73d712e4b0cc4d76e1e314d54a4d953f,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
TRUE,1,California's remote Modoc County has its 1st COVID-19 cases,https://apnews.com/522d134ca345f834229b976ba2fc8e33,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Vietnam locks down its 3rd-largest city as virus cases grow,https://apnews.com/8fe19e2abd86bab40fa739964a3db333,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,DeSantis: Florida might extend statewide evictions ban,https://apnews.com/e28ffc5525ed47942ee45055e7525c25,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,"2nd US virus surge hits plateau, but few experts celebrate",https://apnews.com/e3081a60a6abf62effa2e6030556ee30,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,Hawaii placed on Japanese list of safe travel destinations,https://apnews.com/2a2f2096df1d82905272c73a07f84ca0,3,2,5,3,0.6,0.6,1,1,N/A,N/A,N/A
TRUE,1,New Mexico restaurant in sign flap gets permit suspended,https://apnews.com/639964bccccc1fe2b0224b4e5d9adb0f,2,3,5,3,0.6,0.4,0,0,N/A,N/A,N/A
